id,rate
12000,0.18603263795375824
12001,
12002,0.18782465159893036
12003,0.1781800538301468
12004,0.26290374994277954
12005,
12006,0.29060617089271545
12007,0.11074641346931458
12008,0.10342848300933838
12009,
12010,0.1588735729455948
12011,0.48450616002082825
12012,
12013,0.06048869341611862
12014,0.18176651000976562
12015,0.1146484836935997
12016,0.4779483675956726
12017,0.08814264833927155
12018,0.1358698457479477
12019,0.06570683419704437
12020,0.06355562806129456
12021,
12022,0.4685983955860138
12023,0.3521905839443207
12024,
12025,0.1298072189092636
12026,0.20268385112285614
12027,0.295255184173584
12028,0.14434434473514557
12029,0.3107147812843323
12030,0.47203928232192993
12031,
12032,0.2164197862148285
12033,0.21483375132083893
12034,
12035,0.5124050974845886
12036,0.42142900824546814
12037,0.43523526191711426
12038,0.4891285300254822
12039,0.26237979531288147
12040,
12041,0.18977835774421692
12042,0.060418758541345596
12043,
12044,0.5314469933509827
12045,
12046,0.1232021301984787
12047,
12048,0.11008168756961823
12049,0.5550850033760071
12050,0.14801853895187378
12051,0.08807838708162308
12052,
12053,
12054,0.06099167466163635
12055,0.12949985265731812
12056,0.47247838973999023
12057,0.14621737599372864
12058,0.10342440754175186
12059,0.16808831691741943
12060,0.11073505133390427
12061,0.277610719203949
12062,0.2005598396062851
12063,0.23218326270580292
12064,0.07116203010082245
12065,0.1915186494588852
12066,
12067,
12068,0.1801915019750595
12069,
12070,
12071,0.2007700502872467
12072,0.12994682788848877
12073,
12074,0.06233103573322296
12075,
12076,0.1245398074388504
12077,0.18792085349559784
12078,
12079,0.21583031117916107
12080,
12081,
12082,0.4671269953250885
12083,0.41360586881637573
12084,
12085,0.3736661374568939
12086,0.23493893444538116
12087,0.4571376442909241
12088,
12089,0.11555086076259613
12090,0.13202892243862152
12091,0.5198252201080322
12092,0.23578616976737976
12093,0.2164076268672943
12094,0.33457645773887634
12095,0.2012397050857544
12096,0.33931493759155273
12097,0.2045377939939499
12098,0.39634785056114197
12099,
12100,0.23016919195652008
12101,
12102,0.06892893463373184
12103,0.3471851944923401
12104,0.5346242189407349
12105,
12106,0.3991245925426483
12107,
12108,0.3865918815135956
12109,0.3471851944923401
12110,0.4810662269592285
12111,0.11789596080780029
12112,0.2639225721359253
12113,0.21281372010707855
12114,0.39460304379463196
12115,0.16532309353351593
12116,
12117,
12118,
12119,
12120,
12121,0.1498955339193344
12122,
12123,0.2635761499404907
12124,0.5048088431358337
12125,0.11885769665241241
12126,0.06572327017784119
12127,0.06028320640325546
12128,0.30045193433761597
12129,0.419138103723526
12130,0.31876489520072937
12131,0.377001017332077
12132,0.06082307919859886
12133,
12134,
12135,0.19768041372299194
12136,0.12907084822654724
12137,0.5095391273498535
12138,0.32331860065460205
12139,0.22784489393234253
12140,0.2468520998954773
12141,0.21830008924007416
12142,0.21990607678890228
12143,
12144,
12145,0.48322781920433044
12146,0.5280803442001343
12147,0.33675357699394226
12148,0.19845229387283325
12149,0.49519601464271545
12150,0.22802351415157318
12151,0.48718899488449097
12152,
12153,0.10203661769628525
12154,
12155,0.23748022317886353
12156,
12157,0.23504126071929932
12158,0.08835168927907944
12159,0.10787257552146912
12160,
12161,0.4301583766937256
12162,0.46852627396583557
12163,0.10258457809686661
12164,0.10045717656612396
12165,0.3486214578151703
12166,0.07697176933288574
12167,0.3990989327430725
12168,0.415908545255661
12169,0.23784618079662323
12170,0.3454389274120331
12171,0.07235663384199142
12172,0.12279999256134033
12173,0.26797303557395935
12174,0.21076691150665283
12175,0.4986066222190857
12176,
12177,0.09741299599409103
12178,0.39438971877098083
12179,
12180,0.15747562050819397
12181,0.36240965127944946
12182,0.17371536791324615
12183,0.06748048961162567
12184,0.23864932358264923
12185,
12186,0.22236910462379456
12187,
12188,0.23908838629722595
12189,0.14051346480846405
12190,
12191,0.07611485570669174
12192,
12193,0.09428659081459045
12194,0.18632879853248596
12195,0.06348545849323273
12196,0.3654370605945587
12197,0.06224282830953598
12198,0.41884559392929077
12199,0.19106636941432953
12200,0.1943815052509308
12201,
12202,0.2688821256160736
12203,0.3544984757900238
12204,0.12395618855953217
12205,0.06806722283363342
12206,0.34311428666114807
12207,0.2795572876930237
12208,0.25855550169944763
12209,0.5205546021461487
12210,0.4280802309513092
12211,
12212,
12213,0.37671399116516113
12214,0.06158844381570816
12215,0.09460720419883728
12216,0.0997658520936966
12217,0.08364096283912659
12218,0.40504124760627747
12219,0.3901028037071228
12220,
12221,0.07575330883264542
12222,0.2470102161169052
12223,0.541710376739502
12224,0.47468847036361694
12225,0.1806122064590454
12226,0.4584357738494873
12227,0.44387027621269226
12228,
12229,
12230,0.06691434979438782
12231,0.4156601130962372
12232,0.24472376704216003
12233,0.06980788707733154
12234,0.2710597813129425
12235,
12236,0.06352391093969345
12237,0.14336244761943817
12238,0.10604871809482574
12239,
12240,0.12060696631669998
12241,
12242,
12243,0.23529461026191711
12244,0.47956132888793945
12245,0.07065683603286743
12246,
12247,0.13329803943634033
12248,0.1603878140449524
12249,0.06168941780924797
12250,0.4727768003940582
12251,0.08774305880069733
12252,0.1082514077425003
12253,
12254,0.08443184942007065
12255,0.21215680241584778
12256,
12257,0.45791196823120117
12258,0.16710034012794495
12259,0.5339797735214233
12260,0.21027392148971558
12261,0.3330425024032593
12262,0.3701808452606201
12263,0.16866233944892883
12264,0.28005069494247437
12265,0.40329211950302124
12266,0.3663438856601715
12267,0.4782124161720276
12268,0.10292845964431763
12269,0.11666786670684814
12270,0.22410285472869873
12271,0.07162739336490631
12272,0.08049766719341278
12273,
12274,
12275,0.40025049448013306
12276,0.09216989576816559
12277,
12278,0.5011781454086304
12279,0.47985154390335083
12280,0.39711034297943115
12281,
12282,0.33481645584106445
12283,0.11346329748630524
12284,0.2335478961467743
12285,0.13604162633419037
12286,0.28592613339424133
12287,0.37960144877433777
12288,0.12757624685764313
12289,0.4708818197250366
12290,0.3925797939300537
12291,0.25174373388290405
12292,0.41610440611839294
12293,0.09354078769683838
12294,0.08935323357582092
12295,0.23814085125923157
12296,0.17021779716014862
12297,0.35092172026634216
12298,0.5132525563240051
12299,0.2589099705219269
12300,
12301,0.38889551162719727
12302,0.0878792405128479
12303,0.3769286870956421
12304,0.09349304437637329
12305,0.13406482338905334
12306,0.4692873954772949
12307,0.5284536480903625
12308,0.09463678300380707
12309,
12310,0.23768410086631775
12311,0.45813921093940735
12312,
12313,0.3997059166431427
12314,0.187955841422081
12315,0.18281637132167816
12316,0.11088196933269501
12317,0.47642773389816284
12318,0.1899334192276001
12319,
12320,
12321,
12322,0.1193183958530426
12323,0.5432984232902527
12324,0.4804072678089142
12325,0.11093603074550629
12326,0.5257272124290466
12327,0.07814817130565643
12328,0.1432403177022934
12329,0.5103704929351807
12330,
12331,0.4763402044773102
12332,0.2548575699329376
12333,0.34311428666114807
12334,
12335,
12336,0.06757746636867523
12337,0.06425824761390686
12338,
12339,
12340,0.060855329036712646
12341,0.3035227954387665
12342,
12343,0.44158831238746643
12344,0.35134515166282654
12345,
12346,
12347,0.3891688883304596
12348,0.2099173367023468
12349,0.4584357738494873
12350,
12351,0.4727768003940582
12352,0.31446075439453125
12353,
12354,0.07196877151727676
12355,0.40683823823928833
12356,0.5301256775856018
12357,0.16425821185112
12358,0.4714560806751251
12359,0.4162296950817108
12360,0.20442894101142883
12361,0.09350091218948364
12362,0.15459872782230377
12363,0.06051362305879593
12364,0.10428052395582199
12365,0.2497600018978119
12366,
12367,0.060583848506212234
12368,0.3367388844490051
12369,
12370,0.3544984757900238
12371,0.48855671286582947
12372,0.0669211596250534
12373,0.21470044553279877
12374,0.2409963756799698
12375,0.255024254322052
12376,0.41296935081481934
12377,
12378,0.3759455382823944
12379,0.5576938986778259
12380,0.08342476934194565
12381,
12382,0.3993394076824188
12383,0.47415950894355774
12384,0.2279377579689026
12385,0.21817182004451752
12386,0.5095757842063904
12387,
12388,0.0630209892988205
12389,
12390,0.33803486824035645
12391,0.1769866794347763
12392,
12393,0.24822062253952026
12394,
12395,0.2510174810886383
12396,0.14106100797653198
12397,0.42278367280960083
12398,0.43691739439964294
12399,0.44257283210754395
12400,0.1406826376914978
12401,
12402,
12403,0.2638968825340271
12404,
12405,0.24603533744812012
12406,0.11218936741352081
12407,
12408,0.07448634505271912
12409,0.1356642246246338
12410,
12411,
12412,0.35768526792526245
12413,0.11564299464225769
12414,
12415,0.45094403624534607
12416,0.30571460723876953
12417,
12418,0.5213073492050171
12419,0.38929012417793274
12420,0.0963921770453453
12421,0.15070290863513947
12422,0.09206246584653854
12423,0.1665765792131424
12424,
12425,0.3759455382823944
12426,0.3292737603187561
12427,0.3759455382823944
12428,0.08676758408546448
12429,0.2282983809709549
12430,0.48712146282196045
12431,0.13526387512683868
12432,0.3032017946243286
12433,
12434,0.23041017353534698
12435,0.20152169466018677
12436,0.094851054251194
12437,0.1277463138103485
12438,0.12637153267860413
12439,0.3397589921951294
12440,0.28625795245170593
12441,0.08109154552221298
12442,0.3482549786567688
12443,0.1894068866968155
12444,0.4782124161720276
12445,0.40837112069129944
12446,0.4986896812915802
12447,
12448,0.16344688832759857
12449,0.3837467432022095
12450,
12451,
12452,
12453,
12454,0.16577871143817902
12455,0.07433618605136871
12456,0.28729069232940674
12457,0.27373528480529785
12458,
12459,
12460,
12461,0.19408872723579407
12462,0.2947816252708435
12463,0.33652424812316895
12464,
12465,0.3037501871585846
12466,0.08476126939058304
12467,0.46495872735977173
12468,
12469,
12470,
12471,0.1984235644340515
12472,
12473,0.4361301064491272
12474,
12475,
12476,0.4986896812915802
12477,0.24138282239437103
12478,
12479,0.16640187799930573
12480,0.1022164598107338
12481,0.49349018931388855
12482,
12483,
12484,0.3636471629142761
12485,0.06111818924546242
12486,0.10520120710134506
12487,
12488,
12489,0.3423222303390503
12490,0.1897052824497223
12491,0.13411246240139008
12492,
12493,0.40543001890182495
12494,
12495,0.4823582172393799
12496,0.3151247501373291
12497,0.08430322259664536
12498,
12499,0.22005964815616608
12500,0.3087632656097412
12501,0.17475445568561554
12502,0.45636388659477234
12503,
12504,0.09456605464220047
12505,
12506,0.07779063284397125
12507,0.40015846490859985
12508,0.5448063015937805
12509,0.2737855017185211
12510,0.11267006397247314
12511,0.5142365097999573
12512,0.2587166130542755
12513,0.16547058522701263
12514,0.5251812934875488
12515,0.22787222266197205
12516,0.12886707484722137
12517,0.17128463089466095
12518,
12519,0.23595964908599854
12520,0.20664291083812714
12521,0.49126026034355164
12522,0.2635394036769867
12523,0.23138390481472015
12524,0.066147580742836
12525,
12526,0.10907875001430511
12527,
12528,0.35693904757499695
12529,
12530,0.19930240511894226
12531,0.3940412104129791
12532,0.06919155269861221
12533,0.08019856363534927
12534,0.33195066452026367
12535,0.5001819729804993
12536,0.40591931343078613
12537,0.19295929372310638
12538,0.22695153951644897
12539,
12540,
12541,0.1650489717721939
12542,0.18113315105438232
12543,
12544,0.17268510162830353
12545,
12546,
12547,
12548,
12549,0.5595830678939819
12550,0.44330886006355286
12551,0.07422646880149841
12552,0.10957446694374084
12553,0.2368808388710022
12554,
12555,0.15075862407684326
12556,0.1385549157857895
12557,
12558,0.39291149377822876
12559,0.5244060754776001
12560,0.1732691377401352
12561,
12562,
12563,0.3373938798904419
12564,0.20152834057807922
12565,
12566,
12567,0.16371691226959229
12568,
12569,0.18603263795375824
12570,0.10877631604671478
12571,0.19245150685310364
12572,0.1784723550081253
12573,0.3419748842716217
12574,
12575,0.06324482709169388
12576,0.10354971140623093
12577,0.20373718440532684
12578,
12579,
12580,0.43080994486808777
12581,0.20964790880680084
12582,0.22005964815616608
12583,
12584,0.3270966708660126
12585,0.21661581099033356
12586,0.18226425349712372
12587,0.11563294380903244
12588,0.48410433530807495
12589,0.06207400932908058
12590,0.15389589965343475
12591,0.3422423005104065
12592,
12593,
12594,0.10758477449417114
12595,0.4736774265766144
12596,0.2817189395427704
12597,0.4551995098590851
12598,0.06734546273946762
12599,0.1833048164844513
12600,
12601,0.10498739778995514
12602,0.20876263082027435
12603,0.34437644481658936
12604,0.18222399055957794
12605,
12606,0.2631646692752838
12607,
12608,0.2939385175704956
12609,0.5489197373390198
12610,0.11007380485534668
12611,0.3358255624771118
12612,0.2183355689048767
12613,
12614,0.20841236412525177
12615,
12616,0.2750566005706787
12617,0.13905033469200134
12618,0.27713319659233093
12619,0.07538862526416779
12620,0.33795875310897827
12621,0.18672862648963928
12622,0.17458480596542358
12623,
12624,0.256056010723114
12625,0.3643123507499695
12626,
12627,0.1208016574382782
12628,0.31634876132011414
12629,0.48067644238471985
12630,0.20383399724960327
12631,
12632,0.1406826376914978
12633,
12634,0.23189446330070496
12635,0.5036944150924683
12636,0.2844391465187073
12637,0.5268815159797668
12638,
12639,0.5212653279304504
12640,
12641,0.3367290794849396
12642,
12643,
12644,
12645,
12646,0.41847777366638184
12647,0.2217237949371338
12648,0.21284355223178864
12649,0.49669745564460754
12650,
12651,0.4871850907802582
12652,0.19396206736564636
12653,
12654,0.09503032267093658
12655,0.08332477509975433
12656,0.3588394224643707
12657,0.49969348311424255
12658,0.5298359990119934
12659,0.4866282343864441
12660,0.4496172368526459
12661,0.0689016655087471
12662,0.0687543973326683
12663,0.40544626116752625
12664,0.29094505310058594
12665,
12666,0.06339888274669647
12667,0.08843602985143661
12668,0.5392516851425171
12669,0.0806480199098587
12670,0.4784439504146576
12671,
12672,0.5152797102928162
12673,0.139537513256073
12674,0.47247838973999023
12675,0.2520918548107147
12676,
12677,0.39923402667045593
12678,
12679,0.2691377103328705
12680,
12681,0.4919109344482422
12682,
12683,0.21665285527706146
12684,
12685,0.23882603645324707
12686,0.19001582264900208
12687,
12688,0.11118406802415848
12689,
12690,0.24785278737545013
12691,0.21200300753116608
12692,0.10318964719772339
12693,0.258765310049057
12694,0.2855270206928253
12695,0.2163955420255661
12696,0.34013766050338745
12697,0.3040424883365631
12698,0.12719061970710754
12699,0.529962420463562
12700,0.16767166554927826
12701,0.3272659480571747
12702,0.27638524770736694
12703,0.1215456947684288
12704,0.25276854634284973
12705,
12706,0.1852152943611145
12707,0.4413790702819824
12708,0.0794353187084198
12709,
12710,0.41265755891799927
12711,0.2291737049818039
12712,0.28026992082595825
12713,0.08102468401193619
12714,0.5457775592803955
12715,0.3787277340888977
12716,0.3507263958454132
12717,0.4212682247161865
12718,0.4050637483596802
12719,0.4877831041812897
12720,
12721,0.5407553315162659
12722,0.18325556814670563
12723,
12724,
12725,0.2072066068649292
12726,0.06063518673181534
12727,
12728,0.32608914375305176
12729,0.206492617726326
12730,0.45303165912628174
12731,0.22592708468437195
12732,
12733,0.33877721428871155
12734,
12735,0.3482828140258789
12736,
12737,0.20619767904281616
12738,0.4877831041812897
12739,0.32672908902168274
12740,0.20950187742710114
12741,0.19600190222263336
12742,0.30737757682800293
12743,0.2888440489768982
12744,0.060753222554922104
12745,0.345109760761261
12746,
12747,0.40683823823928833
12748,0.3800072968006134
12749,0.5585194230079651
12750,0.11268916726112366
12751,0.3922254741191864
12752,0.08661527931690216
12753,0.29968807101249695
12754,0.3288803994655609
12755,
12756,0.06875251978635788
12757,0.1729307621717453
12758,
12759,0.06164194270968437
12760,0.2464405596256256
12761,0.36696290969848633
12762,
12763,
12764,
12765,0.44803586602211
12766,
12767,0.12456007301807404
12768,0.3125315010547638
12769,0.10190504789352417
12770,0.32908374071121216
12771,0.40479251742362976
12772,
12773,0.2872254252433777
12774,0.2074500024318695
12775,
12776,0.07838402688503265
12777,0.2871670126914978
12778,0.1190953254699707
12779,0.43369346857070923
12780,0.1920345425605774
12781,0.12753479182720184
12782,0.170844167470932
12783,0.36717620491981506
12784,0.5123907923698425
12785,
12786,
12787,0.30031177401542664
12788,0.4986896812915802
12789,
12790,0.06240029260516167
12791,0.3426133394241333
12792,0.09114009141921997
12793,0.07115146517753601
12794,
12795,0.4708818197250366
12796,0.47282281517982483
12797,0.3050084412097931
12798,
12799,0.1173788383603096
12800,0.542717456817627
12801,
12802,
12803,0.4161476492881775
12804,
12805,0.5339309573173523
12806,0.26508793234825134
12807,
12808,0.22600941359996796
12809,0.1253817230463028
12810,0.10660403966903687
12811,0.10412874072790146
12812,0.0733327567577362
12813,0.06182418018579483
12814,
12815,
12816,
12817,0.15914224088191986
12818,
12819,
12820,
12821,0.08461996167898178
12822,
12823,0.19033056497573853
12824,0.4974203407764435
12825,0.13122858107089996
12826,0.39433684945106506
12827,0.06751873344182968
12828,
12829,
12830,0.16994404792785645
12831,0.5106821656227112
12832,0.4150281548500061
12833,0.19825422763824463
12834,0.42195457220077515
12835,0.412448912858963
12836,0.4811151623725891
12837,0.21205288171768188
12838,0.45830580592155457
12839,0.12548384070396423
12840,
12841,0.06993184983730316
12842,
12843,0.34726327657699585
12844,
12845,0.5027777552604675
12846,0.06140352785587311
12847,0.4212682247161865
12848,
12849,0.3853349983692169
12850,0.3922254741191864
12851,0.061119165271520615
12852,0.2403457760810852
12853,
12854,0.3061358332633972
12855,0.0985843688249588
12856,0.06462506204843521
12857,0.13296057283878326
12858,
12859,0.08003701269626617
12860,
12861,0.26189711689949036
12862,
12863,0.3991245925426483
12864,
12865,0.06352757662534714
12866,0.4648888409137726
12867,0.11428557336330414
12868,0.062039684504270554
12869,0.3593744933605194
12870,
12871,0.4033602178096771
12872,0.11835452169179916
12873,0.06850674748420715
12874,
12875,0.4877831041812897
12876,0.16814522445201874
12877,
12878,0.09237076342105865
12879,0.062039684504270554
12880,0.5251100063323975
12881,0.08089296519756317
12882,0.165293887257576
12883,
12884,0.16378258168697357
12885,0.2098539024591446
12886,0.3210054337978363
12887,
12888,0.3976476788520813
12889,0.21588043868541718
12890,0.5420143604278564
12891,0.38939395546913147
12892,0.2375938445329666
12893,
12894,0.28363507986068726
12895,0.07942215353250504
12896,0.32805386185646057
12897,0.06742795556783676
12898,
12899,0.21895529329776764
12900,
12901,0.09573432058095932
12902,0.32908374071121216
12903,
12904,0.40683823823928833
12905,
12906,
12907,0.4725499153137207
12908,0.3738786280155182
12909,0.4595678746700287
12910,0.10636328160762787
12911,0.08053573966026306
12912,0.1751074194908142
12913,0.37824296951293945
12914,
12915,0.06052892655134201
12916,0.16331784427165985
12917,0.3649388253688812
12918,0.17846247553825378
12919,
12920,0.10778939723968506
12921,0.15876296162605286
12922,
12923,0.09036610275506973
12924,0.4810924530029297
12925,0.14482997357845306
12926,0.3328409790992737
12927,0.21931004524230957
12928,0.32286444306373596
12929,0.321793794631958
12930,
12931,
12932,0.18361499905586243
12933,0.319156676530838
12934,0.060518909245729446
12935,0.23659655451774597
12936,0.08429913967847824
12937,
12938,0.2699880599975586
12939,0.49222055077552795
12940,0.1113460585474968
12941,
12942,0.18546746671199799
12943,0.07594161480665207
12944,
12945,
12946,0.10794991254806519
12947,0.06546967476606369
12948,0.18113315105438232
12949,
12950,
12951,0.29918065667152405
12952,0.07226227968931198
12953,0.13931024074554443
12954,
12955,
12956,0.15645965933799744
12957,
12958,
12959,0.18937735259532928
12960,
12961,0.10551442205905914
12962,0.14253903925418854
12963,0.10642190277576447
12964,0.14911583065986633
12965,0.1859205663204193
12966,0.419138103723526
12967,0.17287272214889526
12968,0.062039684504270554
12969,0.10896770656108856
12970,
12971,0.060571182519197464
12972,
12973,
12974,0.1594831794500351
12975,0.13644038140773773
12976,0.5595830678939819
12977,
12978,0.12569262087345123
12979,0.06067919731140137
12980,
12981,0.18113315105438232
12982,0.3035113215446472
12983,0.3693038821220398
12984,0.13850922882556915
12985,0.1176108568906784
12986,0.4882829487323761
12987,0.24631710350513458
12988,
12989,0.47247838973999023
12990,0.19459719955921173
12991,
12992,
12993,
12994,
12995,0.07245311886072159
12996,0.3581613302230835
12997,0.12264794856309891
12998,
12999,0.21788255870342255
13000,0.3976476788520813
13001,0.4356083571910858
13002,0.34757673740386963
13003,
13004,0.09403852373361588
13005,
13006,
13007,0.13218168914318085
13008,0.5232577919960022
13009,0.17006608843803406
13010,0.13162082433700562
13011,0.41218772530555725
13012,0.17448538541793823
13013,0.23566123843193054
13014,0.268050879240036
13015,0.2243230938911438
13016,0.4607025682926178
13017,0.31114399433135986
13018,0.21822021901607513
13019,
13020,
13021,0.06702609360218048
13022,0.1757119745016098
13023,0.1305016279220581
13024,0.2210117131471634
13025,0.28730878233909607
13026,0.1319722682237625
13027,0.14914487302303314
13028,0.3465023934841156
13029,0.3771660029888153
13030,
13031,0.2809295952320099
13032,
13033,
13034,0.11594737321138382
13035,0.20793434977531433
13036,0.1860506534576416
13037,0.3599346876144409
13038,
13039,
13040,0.17918410897254944
13041,
13042,
13043,0.06776716560125351
13044,0.06923950463533401
13045,0.5103704929351807
13046,
13047,0.3799801170825958
13048,0.13225257396697998
13049,0.0795646607875824
13050,
13051,0.4607025682926178
13052,0.09468965232372284
13053,0.2931074798107147
13054,
13055,0.12618207931518555
13056,
13057,0.458060622215271
13058,0.12538006901741028
13059,0.3554878830909729
13060,
13061,0.5190564393997192
13062,0.10286405682563782
13063,0.1049693301320076
13064,
13065,
13066,0.3759455382823944
13067,0.16010379791259766
13068,0.4611841142177582
13069,0.19657976925373077
13070,0.2949044704437256
13071,0.5040715336799622
13072,0.3156276345252991
13073,0.27832716703414917
13074,0.11093603074550629
13075,
13076,0.13192324340343475
13077,0.25381138920783997
13078,0.4639575779438019
13079,0.13979311287403107
13080,
13081,0.3089493215084076
13082,0.07644238322973251
13083,0.22388872504234314
13084,
13085,
13086,0.5051409602165222
13087,0.06952938437461853
13088,0.4295056164264679
13089,0.06236807629466057
13090,0.19680535793304443
13091,0.31429895758628845
13092,0.1682491898536682
13093,
13094,
13095,
13096,
13097,0.42087775468826294
13098,0.4603387713432312
13099,0.32980671525001526
13100,
13101,0.09325024485588074
13102,
13103,
13104,0.10273274779319763
13105,0.14863233268260956
13106,0.47247838973999023
13107,0.34848207235336304
13108,0.2581252455711365
13109,0.0739898681640625
13110,0.1583356261253357
13111,
13112,0.30578354001045227
13113,
13114,0.3544984757900238
13115,
13116,0.4731694459915161
13117,0.27271363139152527
13118,0.10738669335842133
13119,0.1388401985168457
13120,0.11090938746929169
13121,0.4393502175807953
13122,0.1621999740600586
13123,0.4368078112602234
13124,0.4274643063545227
13125,0.07658638805150986
13126,0.41333749890327454
13127,0.18655115365982056
13128,
13129,0.32606571912765503
13130,0.06095109507441521
13131,0.3393101692199707
13132,0.21871724724769592
13133,0.4164349138736725
13134,
13135,0.2267904281616211
13136,0.5483796000480652
13137,0.40425676107406616
13138,0.45297735929489136
13139,0.33546796441078186
13140,
13141,0.5159591436386108
13142,0.10786725580692291
13143,0.16831521689891815
13144,0.29327282309532166
13145,0.09431823343038559
13146,0.09237003326416016
13147,
13148,0.3556545674800873
13149,0.11865706741809845
13150,
13151,
13152,0.3454853594303131
13153,0.3079071342945099
13154,0.19879280030727386
13155,0.10550401359796524
13156,0.08591626584529877
13157,
13158,
13159,0.1562442034482956
13160,
13161,0.25590163469314575
13162,0.1107446625828743
13163,
13164,0.2978699207305908
13165,0.1594928503036499
13166,
13167,0.3564084768295288
13168,0.32451769709587097
13169,0.09862183779478073
13170,0.3942103981971741
13171,0.4230881929397583
13172,0.5314651131629944
13173,0.3656674027442932
13174,0.3291012644767761
13175,
13176,0.22646766901016235
13177,0.06791005283594131
13178,0.0619422122836113
13179,0.06366599351167679
13180,0.12995147705078125
13181,0.16909679770469666
13182,0.21712662279605865
13183,
13184,0.09463678300380707
13185,0.5416074395179749
13186,0.5042826533317566
13187,
13188,0.3023010790348053
13189,0.3128959536552429
13190,0.49061650037765503
13191,
13192,0.2899416387081146
13193,0.5595830678939819
13194,0.4132177233695984
13195,0.3511691093444824
13196,0.5111616253852844
13197,0.19441211223602295
13198,
13199,
13200,0.4062354564666748
13201,0.1263556182384491
13202,
13203,0.15471336245536804
13204,0.3094245493412018
13205,0.061423372477293015
13206,0.1334291398525238
13207,0.4871850907802582
13208,
13209,
13210,0.16648535430431366
13211,0.07510843873023987
13212,0.09470812976360321
13213,0.07945820689201355
13214,0.1322244256734848
13215,0.47956132888793945
13216,
13217,0.3685861825942993
13218,0.08873314410448074
13219,0.09045267105102539
13220,
13221,0.06785313785076141
13222,0.12611162662506104
13223,
13224,0.07111141085624695
13225,0.07458160072565079
13226,
13227,0.2312779575586319
13228,0.07063043117523193
13229,0.21535392105579376
13230,0.2769002616405487
13231,0.3406916558742523
13232,0.27514341473579407
13233,0.22220100462436676
13234,
13235,0.3696655035018921
13236,
13237,0.3689768314361572
13238,0.459730863571167
13239,
13240,0.07538092136383057
13241,0.17884624004364014
13242,0.5173563361167908
13243,0.2596716582775116
13244,0.14087964594364166
13245,0.24431438744068146
13246,0.16383320093154907
13247,0.2413720041513443
13248,
13249,0.06784333288669586
13250,0.19227460026741028
13251,
13252,0.3754924237728119
13253,0.1634819209575653
13254,0.3102516531944275
13255,0.35601291060447693
13256,0.3748660087585449
13257,
13258,0.271432489156723
13259,0.47247838973999023
13260,
13261,0.3696187436580658
13262,0.11501367390155792
13263,0.1830325573682785
13264,
13265,
13266,0.0685044452548027
13267,0.4718133211135864
13268,0.2829628884792328
13269,0.1601576805114746
13270,0.2812104821205139
13271,
13272,0.07402308285236359
13273,0.15223747491836548
13274,0.17049407958984375
13275,0.23247838020324707
13276,0.09124784171581268
13277,0.19710849225521088
13278,
13279,0.1725894957780838
13280,0.3065500259399414
13281,0.28991806507110596
13282,0.12669959664344788
13283,
13284,0.08839310705661774
13285,0.529962420463562
13286,0.3787919878959656
13287,0.14588887989521027
13288,0.29553407430648804
13289,0.10139594972133636
13290,0.1622987985610962
13291,
13292,0.07580733299255371
13293,0.33221733570098877
13294,0.28592613339424133
13295,
13296,0.21923226118087769
13297,0.06185053288936615
13298,
13299,0.5420143604278564
13300,0.12164115905761719
13301,0.4487098157405853
13302,0.06194373592734337
13303,0.06892019510269165
13304,0.06190066039562225
13305,0.5159591436386108
13306,0.2740187644958496
13307,0.16320796310901642
13308,0.381375253200531
13309,
13310,0.5057592988014221
13311,0.23646320402622223
13312,
13313,
13314,0.3560635447502136
13315,0.060979973524808884
13316,0.1552882343530655
13317,0.45112907886505127
13318,0.35233867168426514
13319,0.49628737568855286
13320,
13321,0.1814860850572586
13322,0.15308843553066254
13323,0.21802863478660583
13324,0.3975878655910492
13325,0.49969348311424255
13326,0.07814283668994904
13327,
13328,0.24659523367881775
13329,0.31872203946113586
13330,0.16572493314743042
13331,
13332,0.4200184941291809
13333,0.15920758247375488
13334,0.4799678325653076
13335,0.4427425265312195
13336,0.4611339271068573
13337,0.441303551197052
13338,0.19611656665802002
13339,
13340,0.11546178162097931
13341,0.49985426664352417
13342,0.20868141949176788
13343,0.11560609936714172
13344,0.39157336950302124
13345,0.22619369626045227
13346,0.4314703345298767
13347,0.111826591193676
13348,0.49554014205932617
13349,0.08459285646677017
13350,0.24115261435508728
13351,0.21247100830078125
13352,0.21832498908042908
13353,0.25802308320999146
13354,
13355,0.15931327641010284
13356,0.4566563367843628
13357,0.42544135451316833
13358,
13359,0.35702839493751526
13360,0.34601694345474243
13361,0.29593801498413086
13362,
13363,0.45108285546302795
13364,0.26533278822898865
13365,
13366,0.09220966696739197
13367,
13368,0.26167306303977966
13369,0.22464781999588013
13370,0.08388587832450867
13371,
13372,
13373,0.12647885084152222
13374,
13375,0.06293179094791412
13376,0.4153839945793152
13377,0.19420848786830902
13378,0.3788813054561615
13379,0.2966313064098358
13380,
13381,0.09644439071416855
13382,0.07624898105859756
13383,0.377763032913208
13384,0.08806360512971878
13385,
13386,
13387,0.24963289499282837
13388,0.15232926607131958
13389,0.3200500011444092
13390,
13391,0.06656129658222198
13392,0.21407830715179443
13393,0.5257272124290466
13394,0.5073373913764954
13395,0.1406826376914978
13396,0.38509994745254517
13397,0.3492601215839386
13398,0.3847198486328125
13399,0.0651492029428482
13400,0.07480488717556
